league;season;id;name;short_name;match_name;first_name;last_name;team;nationality;position;shirt_number
73;2425;1tctbwsidibct7wphjgv8mdm2;Julen Agirrezabala Astúlez;Julen Agirrezabala;Julen Agirrezabala;Julen;Agirrezabala Astúlez;Athletic Club;Spain;Goalkeeper;13
73;2425;1xsrdgt40nb6p9qvt6mf272fo;Alejandro Rego Mora;Alejandro Rego;Alejandro Rego;Alejandro;Rego Mora;Athletic Club;Spain;Midfielder;35
73;2425;23d0t7gqlra3jkskn18bh752i;Álvaro Djaló Dias-Fernandes;Álvaro Djaló Dias-Fernandes;Álvaro Djaló;Álvaro;Djaló Dias-Fernandes;Athletic Club;Guinea-Bissau;Attacker;11
73;2425;26wj6flfqi59vgz6vwjgur2ay;Nicolás Serrano Galdeano;Nico Serrano;Nico Serrano;Nicolás;Serrano Galdeano;Athletic Club;Spain;Attacker;22
73;2425;2blue4kkn5uryu76u55b3wp3o;Malcom Abdulai Ares Djaló;Malcom Abdulai Ares Djaló;Adu Ares;Malcom Abdulai;Ares Djaló;Athletic Club;Spain;Attacker;23
73;2425;352ywlfcjt329s7etjn4rkui2;Beñat Prados Díaz;Beñat Prados;Beñat Prados;Beñat;Prados Díaz;Athletic Club;Spain;Midfielder;24
73;2425;3hep7726yy75p4gj3o122tqms;Endika Buján de Rueda;Endika Bujan;Endika Buján;Endika;Buján de Rueda;Athletic Club;Spain;Attacker;43
73;2425;3tzvbdszdrj1tayik9igbve8l;Gorka Guruzeta Rodríguez;Gorka Guruzeta;Gorka Guruzeta;Gorka;Guruzeta Rodríguez;Athletic Club;Spain;Attacker;12
73;2425;43g9qpb7gic5w7v38259ykt1w;Beñat Gerenabarrena Zendoia;Beñat Gerenabarrena;Beñat Gerenabarrena;Beñat;Gerenabarrena Zendoia;Athletic Club;Spain;Midfielder;29
73;2425;4vlurpsi44g09g159t61u83bp;Unai Simón Mendibil;Unai Simón;Unai Simón;Unai;Simón Mendibil;Athletic Club;Spain;Goalkeeper;1
73;2425;5ayo0fp6wod7cqg71e38zdz4k;Adama Boiro Boiro;Adama Boiro;Adama Boiro;Adama;Boiro Boiro;Athletic Club;Spain;Defender;32
73;2425;5kd57453a90zahgdxwkghr816;Aitor Paredes Casamichana;Aitor Paredes;Aitor Paredes;Aitor;Paredes Casamichana;Athletic Club;Spain;Defender;4
73;2425;66jotyvbhtz5cjvhbby6luelm;Nicholas Williams Arthuer;Nico Williams;Nico Williams;Nicholas;Williams Arthuer;Athletic Club;Spain;Attacker;10
73;2425;7ubtan6a51o79w469zawrqqqd;Íñigo Ruíz de Galarreta Etxeberria;Íñigo Ruíz de Galarreta;Íñigo Ruíz de Galarreta;Íñigo;Ruíz de Galarreta Etxeberria;Athletic Club;Spain;Midfielder;16
73;2425;83n1qv6ypl625aolzjeqifv11;Mikel Vesga Arruti;Mikel Vesga;Mikel Vesga;Mikel;Vesga Arruti;Athletic Club;Spain;Midfielder;6
73;2425;8hm6d6395johhjsoe8jz6dcyd;Yuri Berchiche Izeta;Yuri Berchiche;Yuri;Yuri;Berchiche Izeta;Athletic Club;Spain;Defender;17
73;2425;9d5h5wxf44qu4fw3jk2pgis16;Daniel Vivian Moreno;Dani Vivian;Dani Vivian;Daniel;Vivian Moreno;Athletic Club;Spain;Defender;3
73;2425;9punjo6472xks9fivsfxprrsa;Javier Martón Ansó;Javi Martón;Javi Martón;Javier;Martón Ansó;Athletic Club;Spain;Attacker;19
73;2425;ajmyaj6fk8lpirlqndw75i42c;Unai Egiluz Arroyo;Unai Egiluz;Unai Egiluz;Unai;Egiluz Arroyo;Athletic Club;Spain;Defender;27
73;2425;b2rqgjegzeyq6wy6qu63zz2fo;Unai Gómez Etxebarria;Unai Gómez;Unai Gómez;Unai;Gómez Etxebarria;Athletic Club;Spain;Midfielder;20
73;2425;b91n9sdabth8oocdawayybdud;Andoni Gorosabel Espinosa;Andoni Gorosabel;Andoni Gorosabel;Andoni;Gorosabel Espinosa;Athletic Club;Spain;Defender;2
73;2425;b9q69u0q11bjpu0393sdy50;Alejandro Padilla Pérez;Álex Padilla;Á. Padilla;Alejandro;Padilla Pérez;Athletic Club;Mexico;Goalkeeper;26
73;2425;bpnlnx054awr5rddousptr2fo;Aingeru Olabarrieta Capelo;Aingeru Olabarrieta;Aingeru Olabarrieta;Aingeru;Olabarrieta Capelo;Athletic Club;Spain;Attacker;33
73;2425;bqfeayiqmxo59u0ixrzkeikgk;Oier Gastesi Serrano;Oier Gastesi;Oier Gastesi;Oier;Gastesi Serrano;Athletic Club;Spain;Goalkeeper;34
73;2425;bsvv2m0znk5uauzdhrhwc5hxw;Ekain Azkune Astarloza;Ekain Azkune;Ekain Azkune;Ekain;Azkune Astarloza;Athletic Club;Spain;Attacker;36
73;2425;by8xbw0rb239l1x4b0t33tpn8;Maroan Sannadi Harrouch;Maroan Sannadi;M. Sannadi;Maroan;Sannadi Harrouch;Athletic Club;Morocco;Attacker;21
73;2425;ccokndnkkyllbp5vb8nwnhdlg;Peio Canales Urtasun;Peio Canales;Peio Canales;Peio;Canales Urtasun;Athletic Club;Spain;Midfielder;28
73;2425;ck7lu09geq8mi6vkf2llyi5ii;Mikel Jauregizar Alboniga;Mikel Jauregizar;Mikel Jauregizar;Mikel;Jauregizar Alboniga;Athletic Club;Spain;Midfielder;23
73;2425;cr9kf7olyasz3pnvox96xpslw;Aimar Duñabeitia Madariaga;Aimar Duñabeitia;Aimar Duñabeitia;Aimar;Duñabeitia Madariaga;Athletic Club;Spain;Defender;30
73;2425;d1a1ck4cicsr9kax1bh895v6c;Iker Varela Parra;Iker Varela;Iker Varela;Iker;Varela Parra;Athletic Club;Spain;Attacker;39
73;2425;d4nmja5rd6kxmxel6jchbu5g4;Ander Izagirre Cestona;Ander Izagirre;Ander Izagirre;Ander;Izagirre Cestona;Athletic Club;Spain;Defender;46
73;2425;ddvvwqxpsqqboupi3gx1ijhed;Iñaki Williams Arthuer;Iñaki Williams;I. Williams;Iñaki;Williams Arthuer;Athletic Club;Ghana;Attacker;9
73;2425;dfcbvsb7o18lavmonbp5ucwoa;Oihan Sancet Tirapu;Oihan Sancet;Oihan Sancet;Oihan;Sancet Tirapu;Athletic Club;Spain;Midfielder;8
73;2425;do5tibysnhbnbw18nwdo39kut;Alejandro Berenguer Remiro;Alex Berenguer;Alex Berenguer;Alejandro;Berenguer Remiro;Athletic Club;Spain;Attacker;7
73;2425;e40eqhxzzid2chfyxph37tuxh;Ander Herrera Agüera;Ander Herrera;Ander Herrera;Ander;Herrera Agüera;Athletic Club;Spain;Midfielder;21
73;2425;e8s9ssopq5nmp51zymvqp8jbp;Unai Núñez Gestoso;Unai Núñez;Unai Núñez;Unai;Núñez Gestoso;Athletic Club;Spain;Defender;14
73;2425;e9wu8g45hq2c1vp07jktx0set;Óscar de Marcos Arana;Óscar De Marcos;De Marcos;Óscar;de Marcos Arana;Athletic Club;Spain;Defender;18
73;2425;uzzq2p3s1qnb3wv1pee3mcph;Yeray Álvarez López;Yeray Álvarez;Yeray;Yeray;Álvarez López;Athletic Club;Spain;Defender;5
73;2425;v7isqpxiursyjhj5rmhyhjv9;Íñigo Lekue Martínez;Íñigo Lekue;Íñigo Lekue;Íñigo;Lekue Martínez;Athletic Club;Spain;Defender;15
73;2425;15no5m0njma23gf0ygu9agt05;Aitor Fernández Abarisketa;Aitor Fernández;Aitor Fernández;Aitor;Fernández Abarisketa;CA Osasuna;Spain;Goalkeeper;13
73;2425;1icwcbtq3tj982a4pa7hcy9sk;Carlos Lumbreras Solano;Carlos Lumbreras;Carlos Lumbreras;Carlos;Lumbreras Solano;CA Osasuna;Spain;Attacker;33
73;2425;1ox1j4inota1w7xkzzn7w46j8;Rafael Fernández Rodríguez;Rafael Fernández Rodríguez;Rafa Fernández;Rafael;Fernández Rodríguez;CA Osasuna;Spain;Goalkeeper;42
73;2425;1vupjbihmf0b4gzjskmrmptqt;Rubén Peña Jiménez;Rubén Peña;Rubén Peña;Rubén;Peña Jiménez;CA Osasuna;Spain;Defender;15
73;2425;1wezo3pjdktc0iqaxze3uh2sq;Iker Muñoz Cameros;Iker Muñoz;Iker Muñoz;Iker;Muñoz Cameros;CA Osasuna;Spain;Midfielder;18
73;2425;2zcha0sd7axiu2s2c0bccz2s5;Enrique Barja Alfonso;Kike Barja;Kike Barja;Enrique;Barja Alfonso;CA Osasuna;Spain;Attacker;11
73;2425;58i2hjymxpqbymprh7c48t1qs;Diego Espejo de la Concepción;Diego Espejo;Diego Espejo;Diego;Espejo de la Concepción;CA Osasuna;Spain;Defender;30
73;2425;5b9awsil5bgqrsc13xsoj35nu;Jorge Herrando Oroz;Jorge Herrando;Jorge Herrando;Jorge;Herrando Oroz;CA Osasuna;Spain;Defender;5
73;2425;5t2ngljfiapcn98qlnbifg53p;Moisés Gómez Bordonado;Moi Gómez;Moi Gómez;Moisés;Gómez Bordonado;CA Osasuna;Spain;Attacker;16
73;2425;5tiol5jc7h11oic9vvyu83fqi;Flavien Enzo Thiedort Boyomo;Enzo Boyomo;E. Boyomo;Flavien Enzo Thiedort;Boyomo;CA Osasuna;Cameroon;Defender;22
73;2425;5xthw4pr86vwld0r2bz0b2v2t;José Manuel Arnáiz Díaz;José Arnáiz;José Arnáiz;José Manuel;Arnáiz Díaz;CA Osasuna;Spain;Attacker;20
73;2425;609aarpl34780k5mkkwluvjf8;Íñigo Arguibide Goñi;Iñigo Arguibide;Íñigo Arguibide;Íñigo;Arguibide Goñi;CA Osasuna;Spain;Defender;41
73;2425;6nq6p1kfoejfmnzpckquv4tn8;Iker Benito Sánchez;Iker Benito;Iker Benito;Iker;Benito Sánchez;CA Osasuna;Spain;Attacker;27
73;2425;7ms6l8qho3p4jm1soleldqvv9;Unai García Lugea;Unai García;Unai García;Unai;García Lugea;CA Osasuna;Spain;Defender;4
73;2425;7r7wgbcu7vmlj19m9jpjhu1yi;Jesús Areso Blanco;Jesús Areso;Jesús Areso;Jesús;Areso Blanco;CA Osasuna;Spain;Defender;12
73;2425;8ij122duxc65thlj8flk2xdjp;Juan Cruz Álvaro Armada;Juan Cruz Álvaro Armada;Juan Cruz;Juan Cruz;Álvaro Armada;CA Osasuna;Spain;Defender;3
73;2425;946z96r5q70ryslp3hlhafnx1;Ante Budimir;Ante Budimir;A. Budimir;Ante;Budimir;CA Osasuna;Croatia;Attacker;17
73;2425;9fdp10ya29ml4t3f2h132cr56;Pablo Valencia García;Pablo Valencia;Pablo Valencia;Pablo;Valencia García;CA Osasuna;Spain;Goalkeeper;31
73;2425;9kfdxq7o0jf81h09gduxn5ogk;Nzubechi Sixtus Ogbuehi;Sixtus Ogbuehi;S. Ogbuehi;Nzubechi Sixtus;Ogbuehi;CA Osasuna;Nigeria;Attacker;36
73;2425;9xbo6c8uq29ueuyinngjjiaj9;Rubén García Santos;Rubén García;Rubén García;Rubén;García Santos;CA Osasuna;Spain;Midfielder;14
73;2425;akjusy9dt1qd2fjhttviek6ol;Ignacio Vidal Miralles;Nacho Vidal;Nacho Vidal;Ignacio;Vidal Miralles;CA Osasuna;Spain;Defender;2
73;2425;amjegysk3et638l4od103c7o5;Sergio Herrera Pirón;Sergio Herrera;Sergio Herrera;Sergio;Herrera Pirón;CA Osasuna;Spain;Goalkeeper;1
73;2425;b5muwvixv0nq4uylgzxz7302c;Asier Osambela Larraya;Asier Osambela;Asier Osambela;Asier;Osambela Larraya;CA Osasuna;Spain;Midfielder;29
73;2425;bi8nrmyaxsgbhixw921fzvm5l;Alejandro Catena Marugán;Alejandro Catena;Alejandro Catena;Alejandro;Catena Marugán;CA Osasuna;Spain;Defender;24
73;2425;bpf2fcb73l96fwspo72shmkiy;Aimar Oroz Huarte;Aimar Oroz;Aimar Oroz;Aimar;Oroz Huarte;CA Osasuna;Spain;Midfielder;10
73;2425;bvs3rixmobb9gje6kfvhgb52i;Abel Bretones Cruz;Abel Bretones;Abel Bretones;Abel;Bretones Cruz;CA Osasuna;Spain;Defender;23
73;2425;bvugj4shhvjqfhzyobkbup34k;Ismael Sierra Arnal;Ismael Sierra;Isma Sierra;Ismael;Sierra Arnal;CA Osasuna;Spain;Defender;34
73;2425;bzv32rpgvs111w8e2gch452xg;Bryan Zaragoza Martínez;Bryan Zaragoza;Bryan Zaragoza;Bryan;Zaragoza Martínez;CA Osasuna;Spain;Attacker;19
73;2425;cy3c0cj6yy1mokaj0mlk4k9re;Raúl García de Haro;Raúl García;Raúl García;Raúl;García de Haro;CA Osasuna;Spain;Attacker;9
73;2425;d3pdr28q2n295ldry2lc1uklx;Lucas Torró Marset;Lucas Torró;Lucas Torró;Lucas;Torró Marset;CA Osasuna;Spain;Midfielder;6
73;2425;eqw6fu3no9qxejk17tqgeey5m;Pablo Ibáñez Lumbreras;Pablo Ibáñez;Pablo Ibáñez;Pablo;Ibáñez Lumbreras;CA Osasuna;Spain;Midfielder;8
73;2425;erxux52uzol4p4fqqz929zuhg;Jon García Fuentes;Jon García;Jon García;Jon;García Fuentes;CA Osasuna;Spain;Midfielder;37
73;2425;f38syop4mrz23n5vdcugcuxgp;Javier Martínez Calvo;Javi Martínez;Javi Martínez;Javier;Martínez Calvo;CA Osasuna;Spain;Midfielder;21
73;2425;f4gpe0pxov8sea9e0fs24h8q2;Jon Moncayola Tollar;Jon Moncayola;Jon Moncayola;Jon;Moncayola Tollar;CA Osasuna;Spain;Midfielder;7
73;2425;nvnqfn0xoddn4rem857xjz84;Dimitrios Stamatakis Vailakakis;Dimitrios Stamatakis;D. Stamatakis;Dimitrios;Stamatakis Vailakakis;CA Osasuna;Greece;Goalkeeper;32
73;2425;1fypjwixici9u6z9ttpso5ejt;Julián Antonio Chicco;Julián Chicco;J. Chicco;Julián Antonio;Chicco;CD Leganés;Argentina;Midfielder;24
73;2425;3ex56ma2xf94ex429ay35gusp;Valentin André Henri Rosier;Valentin Rosier;V. Rosier;Valentin André Henri;Rosier;CD Leganés;France;Defender;12
73;2425;3o41frgi9jxrms6rvc6ml1plh;Darko Brašanac;Darko Brasanac;D. Brašanac;Darko;Brašanac;CD Leganés;Serbia;Midfielder;14
73;2425;3t777wlfc7hoepgiwwkuhoqok;Carlos Guirao Mora;Carlos Guirao;Carlos Guirao;Carlos;Guirao Mora;CD Leganés;Spain;Midfielder;32
73;2425;3xxwjf3ymu1j9825xjuwuknah;Javier Hernández Carrera;Javi Hernández;Javi Hernández;Javier;Hernández Carrera;CD Leganés;Spain;Defender;20
73;2425;48ctbksxfm5hrdmwphb4eril1;Jorge Sáenz de Miera Colmeiro;Jorge Sáenz;Jorge Sáenz;Jorge;Sáenz de Miera Colmeiro;CD Leganés;Spain;Defender;3
73;2425;4jjk6jqgz3w4uvm3bvhl9t016;Juan Cruz Díaz Espósito;Juan Cruz;Juan Cruz;Juan Cruz;Díaz Espósito;CD Leganés;Spain;Midfielder;11
73;2425;4tujew5zht6o0fpen3gwf2xp0;Fernando Rodríguez Rufo;Fer Rodríguez;Fer Rodríguez;Fernando;Rodríguez Rufo;CD Leganés;Spain;Midfielder;33
73;2425;5eitbbkwvek11agzyzxyjz5nu;Guillermo Ruiz Ortiz;Guillermo Ruiz;Guillermo Ruiz;Guillermo;Ruiz Ortiz;CD Leganés;Spain;Goalkeeper;37
73;2425;5x99wj4qzefvptzv5ptbyfuhg;Suleiman El Haddadi Mohamed;Suleiman El Haddadi Mohamed;Suleiman;Suleiman;El Haddadi Mohamed;CD Leganés;Morocco;Attacker;29
73;2425;6393aj09nl7hfqvwwgey5nuac;Daniel Ballesteros Fernández;Daniel Ballesteros Fernández;Piri;Daniel;Ballesteros Fernández;CD Leganés;Spain;Attacker;40
73;2425;6772p87u8cf9g6qyk5x414h61;Yvan Latour Neyou Noupa;Yvan Neyou;Y. Neyou;Yvan;Latour Neyou Noupa;CD Leganés;Cameroon;Midfielder;17
73;2425;78htbj3e77yo792tn2o2ekciy;Iker Bachiller Vega;Iker Bachiller;Iker Bachiller;Iker;Bachiller Vega;CD Leganés;Spain;Defender;28
73;2425;7qy3e0pry4wdkimrffnus4zu2;Diego García Campos;Diego García;Diego García;Diego;García Campos;CD Leganés;Spain;Attacker;19
73;2425;87gvtfqgn555sywr78abximsp;Jackson Gabriel Porozo Vernaza;Jackson Porozo;J. Porozo;Jackson Gabriel;Porozo Vernaza;CD Leganés;Ecuador;Defender;4
73;2425;8bue3x0liiq5tiky0s63dr40k;Gonzalo Aguilar López;Lalo Aguilar;Lalo Aguilar;Gonzalo;Aguilar López;CD Leganés;Spain;Defender;33
73;2425;8e6qzf8dp3c9lch7tu5r03qqc;Yan Diomande;Yan Diomande;Y. Diomande;Yan;Diomande;CD Leganés;Côte d'Ivoire;Attacker;30
73;2425;9g4devlvymukexrvfgkipd6tx;Renato Fabrizio Tapia Cortijo;Renato Tapia;R. Tapia;Renato Fabrizio;Tapia Cortijo;CD Leganés;Peru;Midfielder;5
73;2425;9p0s52zpe6b792fyh3vmj5ka1;Aritz Arambarri Murua;Aritz Arambarri;Aritz Arambarri;Aritz;Arambarri Murua;CD Leganés;Spain;Defender;22
73;2425;9p87liko3b1jjpjmi19135y0a;Adrià Altimira Reynaldos;Adrià Alti;Adrià Alti;Adrià;Altimira Reynaldos;CD Leganés;Spain;Defender;2
73;2425;a233iunrs5zqk5q62xv0oogdl;Miguel de la Fuente Escudero;Miguel de la Fuente;Miguel de la Fuente;Miguel;de la Fuente Escudero;CD Leganés;Spain;Attacker;9
73;2425;ah3hc9wz2ngaj8hz6iyqcw8b8;João Andrés Urbáez Gómez;João Urbáez;J. Urbáez;João Andrés;Urbáez Gómez;CD Leganés;Dominican Republic;Defender;34
73;2425;bahph7009sc73jl6s2bramn6d;Marko Dmitrović;Marko Dmitrovic;M. Dmitrović;Marko;Dmitrović;CD Leganés;Serbia;Goalkeeper;13
73;2425;bethzk88p2iyffko49s3znje1;Enric Franquesa Dolz;Enric Franquesa;Enric Franquesa;Enric;Franquesa Dolz;CD Leganés;Spain;Defender;15
73;2425;bkehljspqbj6tz0peqjivkvai;Luís Henriques de Barros Lopes;Luís Henriques de Barros Lopes;Duk;Luís;Henriques de Barros Lopes;CD Leganés;Cabo Verde;Attacker;18
73;2425;bxzhhmig5if9pznqa0fgxlyei;Seydouba Cissé;Seydouba Cissé;S. Cissé;Seydouba;Cissé;CD Leganés;Guinea;Midfielder;8
73;2425;c756iuzmvsnw0fepg61hurbpw;Hugo Solozábal Granados;Hugo Solozabal;Hugo Solozábal;Hugo;Solozábal Granados;CD Leganés;Spain;Midfielder;32
73;2425;cdnnjwfwzhsre2xkb37ykpbhm;Roberto López Alcaide;Roberto López;Roberto López;Roberto;López Alcaide;CD Leganés;Spain;Midfielder;21
73;2425;cq1t2x6upek3y2anx6kwn02z8;Alejandro Gil Gómez;Álex Gil;Álex Gil;Alejandro;Gil Gómez;CD Leganés;Spain;Midfielder;26
73;2425;cxjs3j5yv91235wqc2hb4ueqc;Álvaro Abajas Martín;Alvin Abajas;Alvin;Álvaro;Abajas Martín;CD Leganés;Spain;Goalkeeper;36
73;2425;cy0lv5u16obr2ne4xiins43x1;Sébastien Romain Teddy Haller;Sébastien Haller;S. Haller;Sébastien Romain Teddy;Haller;CD Leganés;Côte d'Ivoire;Attacker;18
73;2425;dtuwn06lnvxugaj637i553r2t;Matija Nastasić;Matija Nastasic;M. Nastasić;Matija;Nastasić;CD Leganés;Serbia;Defender;22
73;2425;duvi9g1bu4djua8e7t7tgoo9h;Juan Soriano Oropesa;Juan Soriano;Juan Soriano;Juan;Soriano Oropesa;CD Leganés;Spain;Goalkeeper;1
73;2425;dvyl5rfgfkoplnwrs73rkidhx;Sergio González Poirrier;Sergio González;Sergio González;Sergio;González Poirrier;CD Leganés;Spain;Defender;6
73;2425;ea5xlslcii56ycrlmyo6uiimt;Óscar Rodríguez Arnaiz;Óscar Rodríguez;Óscar Rodríguez;Óscar;Rodríguez Arnaiz;CD Leganés;Spain;Midfielder;7
73;2425;ehj0z1y90uxmn8gdvaoldk1cl;Borna Barišić;Borna Barisic;B. Barišić;Borna;Barišić;CD Leganés;Croatia;Defender;4
73;2425;entqiwoor6dhwqcg5s82krfth;Munir El Haddadi Mohamed;Munir El Haddadi;M. El Haddadi;Munir;El Haddadi Mohamed;CD Leganés;Morocco;Attacker;23
73;2425;f3g9hf83rfyb08e5bwk22702c;Naim García García;Naim García;Naim García;Naim;García García;CD Leganés;Spain;Attacker;27
73;2425;pr0nfcph8mlm3plq9b69o8a1;Daniel Raba Antolín;Dani Raba;Dani Raba;Daniel;Raba Antolín;CD Leganés;Spain;Attacker;10
73;2425;2afut2l48etvxg93rokm75dgq;Aitor Gismera Monge;Aitor Gismera;Aitor Gismera;Aitor;Gismera Monge;Club Atlético de Madrid;Spain;Midfielder;28
73;2425;2hgczqjd0r748ye3zmqm0am1g;Alejandro Monserrate Pueyo;Jano Monserrate;Jano Monserrate;Alejandro;Monserrate Pueyo;Club Atlético de Madrid;Spain;Midfielder;37
73;2425;2i7l7343hvxwlzytr57th52sq;Alejandro Iturbe Encabo;Alejandro Iturbe;Alejandro Iturbe;Alejandro;Iturbe Encabo;Club Atlético de Madrid;Spain;Goalkeeper;33
73;2425;2yt9oajv9dkbju8tgy1g2nmqd;Jan Oblak;Jan Oblak;J. Oblak;Jan;Oblak;Club Atlético de Madrid;Slovenia;Goalkeeper;13
73;2425;3ga7qj3h3dbmqucxmaxhmrjdh;Rodrigo Javier De Paul;Rodrigo De Paul;R. De Paul;Rodrigo Javier;De Paul;Club Atlético de Madrid;Argentina;Midfielder;5
73;2425;3gsprcdyogabeb8lr2y0bmytx;Clément Nicolas Laurent Lenglet;Clément Lenglet;C. Lenglet;Clément Nicolas Laurent;Lenglet;Club Atlético de Madrid;France;Defender;15
73;2425;3r18no51ujgvp939ws3fvo9re;Ilias Kostis;Ilias Kostis;I. Kostis;Ilias;Kostis;Club Atlético de Madrid;Greece;Defender;27
73;2425;3x2l5xtyq8267u15ii0qxcg7o;Carlos Giménez Bachiller;Carlos Giménez;Carlos Giménez;Carlos;Giménez Bachiller;Club Atlético de Madrid;Spain;Defender;41
73;2425;40gxfsz7bgrkdudqewlpxzyzt;Javier Galán Gil;Javi Galán;Javi Galán;Javier;Galán Gil;Club Atlético de Madrid;Spain;Defender;21
73;2425;4925210zy04qv4cliok72f578;Omar Janneh Susso;Omar Janneh;Omar Janneh;Omar;Janneh Susso;Club Atlético de Madrid;Spain;Attacker;47
73;2425;51qvkjhgmbxersyfxzb8en1n8;Daniel Martínez Moreno;Dani Martinez;Dani Martínez;Daniel;Martínez Moreno;Club Atlético de Madrid;Spain;Defender;34
73;2425;548jzfl9higq44w9bgqvcjh05;José María Giménez de Vargas;José María Giménez;J. Giménez;José María;Giménez de Vargas;Club Atlético de Madrid;Uruguay;Defender;2
73;2425;58ne1a4dg1awsoh5ybmjrlhey;Horațiu Alexandru Moldovan;Horatiu Moldovan;H. Moldovan;Horațiu Alexandru;Moldovan;Club Atlético de Madrid;Romania;Goalkeeper;1
73;2425;59234as8h70fejyfm7492np3p;Axel Laurent Angel Lambert Witsel;Axel Witsel;A. Witsel;Axel Laurent Angel;Lambert Witsel;Club Atlético de Madrid;Belgium;Defender;20
