league;season;id;name;short_name;match_name;first_name;last_name;team;nationality;position;shirt_number
73;2526;d8m3jx634os7zwau1rufwkd0;Ibai Aguirre Basurco;Ibai Aguirre;Ibai Aguirre;Ibai;Aguirre Basurco;Real Sociedad de Fútbol;Spain;Midfielder;46
73;2526;dci5jbkxxr0wddazufgbysxec;Mikel Goti López;Mikel Goti;Mikel Goti;Mikel;Goti López;Real Sociedad de Fútbol;Spain;Midfielder;22
73;2526;dqiuqhsqsayvldfazfnp8d46i;Jon Karrikaburu Jaimerena;Jon Karrikaburu;Jon Karrikaburu;Jon;Karrikaburu Jaimerena;Real Sociedad de Fútbol;Spain;Attacker;19
73;2526;dsmcqfl0e1be4ag7czbnolo15;Carlos Soler Barragán;Carlos Soler;Carlos Soler;Carlos;Soler Barragán;Real Sociedad de Fútbol;Spain;Midfielder;18
73;2526;dtvmsnqlzn5672xb54zj8u7dh;Umar Sadiq Mesbah;Umar Sadiq;U. Sadiq;Umar;Sadiq Mesbah;Real Sociedad de Fútbol;Nigeria;Attacker;15
73;2526;dvrk8qmt9ta4c3kvjgsad7t91;Brais Méndez Portela;Brais Méndez;Brais Méndez;Brais;Méndez Portela;Real Sociedad de Fútbol;Spain;Midfielder;23
73;2526;e35v2pspdgl7t769d57e67ob9;Aritz Elustondo Irribaria;Aritz Elustondo;Aritz Elustondo;Aritz;Elustondo Irribaria;Real Sociedad de Fútbol;Spain;Defender;6
73;2526;et849xmcdgsy5itb8i4w7qkq2;Beñat Turrientes Imaz;Beñat Turrientes;Beñat Turrientes;Beñat;Turrientes Imaz;Real Sociedad de Fútbol;Spain;Midfielder;8
73;2526;euur9yvhgrieu4kl0vdkh244q;Orri Steinn Óskarsson;Orri Óskarsson;O. Óskarsson;Orri Steinn;Óskarsson;Real Sociedad de Fútbol;Iceland;Attacker;9
73;2526;ezbplvktzcvzh5kwur32110mi;Jon Mikel Aramburu Mejías;Jon Aramburu;J. Aramburu;Jon Mikel;Aramburu Mejías;Real Sociedad de Fútbol;Venezuela;Defender;2
73;2526;ligleescbvmylb6qejczd6ok;Lander Astiazarán Escabias;Lander Astiazarán;Lander Astiazarán;Lander;Astiazarán Escabias;Real Sociedad de Fútbol;Spain;Midfielder;44
73;2526;w503zyr8ipyobglth281uklx;Alejandro Remiro Gargallo;Álex Remiro;Álex Remiro;Alejandro;Remiro Gargallo;Real Sociedad de Fútbol;Spain;Goalkeeper;1
73;2526;xrh2szvp5808no7zm1et2zf9;Hamari Traoré;Hamari Traoré;H. Traoré;Hamari;Traoré;Real Sociedad de Fútbol;Mali;Defender;18
73;2526;1am59svvwz5idpdjq307dd5hw;Antoniu Roca Vives;Antoniu Roca;Antoniu Roca;Antoniu;Roca Vives;Reial Club Deportiu Espanyol de Barcelona;Spain;Attacker;20
73;2526;1ore4ght7ls393tcpbmah9dcl;Pere Milla Peña;Pere Milla;Pere Milla;Pere;Milla Peña;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;11
73;2526;1wylybleussatoxg8u6reao2y;Ángel Fortuño Viñas;Ángel Fortuño;Ángel Fortuño;Ángel;Fortuño Viñas;Reial Club Deportiu Espanyol de Barcelona;Spain;Goalkeeper;1
73;2526;20ebw399jhbq0i5x2eacrrs6i;Ramon Terrats Espacio;Ramon Terrats;Ramon Terrats;Ramon;Terrats Espacio;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;14
73;2526;2rqxh5mex336ci45jaw428y5l;Fernando Calero Villa;Fernando Calero;Fernando Calero;Fernando;Calero Villa;Reial Club Deportiu Espanyol de Barcelona;Spain;Defender;5
73;2526;3ghychnf02zs5pmw2s0ds3p7u;José Salinas Morán;José Salinas;José Salinas;José;Salinas Morán;Reial Club Deportiu Espanyol de Barcelona;Spain;Defender;12
73;2526;3qdlqw5d6ra7th109n0g3rnfu;Pol Tristán Jiménez;Pol Tristán;Pol Tristán;Pol;Tristán Jiménez;Reial Club Deportiu Espanyol de Barcelona;Spain;Goalkeeper;30
73;2526;4ho3e7wi6z5tq8g87l8tjtwtm;Luca Warrick Daeovie Koleosho;Luca Koleosho;L. Koleosho;Luca Warrick Daeovie;Koleosho;Reial Club Deportiu Espanyol de Barcelona;Italy;Attacker;16
73;2526;4l2rgx65vzgrrxorbc1edq8yd;Enrique García Martínez;Kike García;Kike García;Enrique;García Martínez;Reial Club Deportiu Espanyol de Barcelona;Spain;Attacker;19
73;2526;4ypoy27moehhbiaf3o1bntht6;Rubén Sánchez Sáez;Rubén Sánchez;Rubén Sánchez;Rubén;Sánchez Sáez;Reial Club Deportiu Espanyol de Barcelona;Spain;Defender;2
73;2526;5240u8emo4o2ma2oqva237cic;Francisco Javier Hernández Coarasa;Javi Hernández;Javi Hernández;Francisco Javier;Hernández Coarasa;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;27
73;2526;53bjqee7oomr7czgfmm1mcy96;Clemens Riedel;Clemens Riedel;C. Riedel;Clemens;Riedel;Reial Club Deportiu Espanyol de Barcelona;Germany;Defender;38
73;2526;59u1gn30f6bg5lr06zsglykq2;Jofre Carreras Pagès;Jofre Carreras;Jofre Carreras;Jofre;Carreras Pagès;Reial Club Deportiu Espanyol de Barcelona;Spain;Attacker;17
73;2526;5djkwcoflvxcv5oida6txfyp6;Carlos Romero Serrano;Carlos Romero;Carlos Romero;Carlos;Romero Serrano;Reial Club Deportiu Espanyol de Barcelona;Spain;Defender;22
73;2526;5fqvl0m1rkzhj9tmafrcxur6c;Roberto Fernández Jaén;Roberto Fernández;Roberto Fernández;Roberto;Fernández Jaén;Reial Club Deportiu Espanyol de Barcelona;Spain;Attacker;9
73;2526;6810qbng9pfg1bztczv11grmd;Leandro Daniel Cabrera Sasía;Leandro Cabrera;L. Cabrera;Leandro Daniel;Cabrera Sasía;Reial Club Deportiu Espanyol de Barcelona;Uruguay;Defender;6
73;2526;6x42rn7aburucovfe7mke9ld6;Miguel Ángel Rubio Lestán;Miguel Rubio;Miguel Rubio;Miguel Ángel;Rubio Lestán;Reial Club Deportiu Espanyol de Barcelona;Spain;Defender;15
73;2526;74wjzeja92l4q8fpy1bkmcsfd;Pol Lozano Vizuete;Pol Lozano;Pol Lozano;Pol;Lozano Vizuete;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;10
73;2526;7h0b81yjiiu356rycsakgd0yc;Omar El Hilali Khayat;Omar El Hilali;O. El Hilali;Omar;El Hilali Khayat;Reial Club Deportiu Espanyol de Barcelona;Morocco;Defender;23
73;2526;7y8ns61qioqu7kfsqzkvkwhuy;Urko González de Zárate Quirós;Urko González de Zárate Quirós;Urko González de Zárate;Urko;González de Zárate Quirós;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;4
73;2526;873paaox40ezjs8jtwduxmgic;Ferrán Gómez Gómez;Ferran Gómez Gómez;Ferrán Gómez;Ferrán;Gómez Gómez;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;28
73;2526;8qvqdjw1d58mw7420lpmk7bah;Eduardo Expósito Jaén;Edu Expósito;Edu Expósito;Eduardo;Expósito Jaén;Reial Club Deportiu Espanyol de Barcelona;Spain;Midfielder;8
73;2526;91x4l2dib1ys8n9h4ujze6tqs;José Ángel López Gálvez;José Ángel López Gálvez;José Ángel;José Ángel;López Gálvez;Reial Club Deportiu Espanyol de Barcelona;Spain;Defender;26
73;2526;9hclph5nwm1w2k4xj24i1yxas;Llorenç Serred Martínez;Llorenç Serred Martínez;Llorenç Serred;Llorenç;Serred Martínez;Reial Club Deportiu Espanyol de Barcelona;Spain;Goalkeeper;31
73;2526;a8ez7qv4n62b8s45pdo8u07o5;Charles Monginda Pickel;Charles Pickel;C. Pickel;Charles;Monginda Pickel;Reial Club Deportiu Espanyol de Barcelona;Congo DR;Midfielder;18
73;2526;a9z0jsjwfteq974bxwucvc4ix;Cyril Ngonge;Cyril Ngonge;C. Ngonge;Cyril;Ngonge;Reial Club Deportiu Espanyol de Barcelona;Belgium;Attacker;16
73;2526;bahph7009sc73jl6s2bramn6d;Marko Dmitrović;Marko Dmitrovic;M. Dmitrović;Marko;Dmitrović;Reial Club Deportiu Espanyol de Barcelona;Serbia;Goalkeeper;13
73;2526;bce703taa20nxg814t2giuei;Tyrhys Dolan;Tyrhys Dolan;T. Dolan;Tyrhys;Dolan;Reial Club Deportiu Espanyol de Barcelona;England;Attacker;24
73;2526;e5qp6dh1prc55llew51zpy1gp;Javier Puado Díaz;Javi Puado;Javi Puado;Javier;Puado Díaz;Reial Club Deportiu Espanyol de Barcelona;Spain;Attacker;7
73;2526;1ghrcpi1cl0koh36puwblbfmd;Marcos do Nascimento Teixeira;Marcos do Nascimento Teixeira;Marcão;Marcos;do Nascimento Teixeira;Sevilla FC;Brazil;Defender;23
73;2526;1ss9ousy2ptqszwzhnrx4nfh0;Iker Ortín Muñoz;Iker Ortín;Iker Ortín;Iker;Ortín Muñoz;Sevilla FC;Spain;Defender;41
73;2526;21jhozm4ed5mxstnymei41wd0;Alejandro Costa Quijano;Álex Costa;Álex Costa;Alejandro;Costa Quijano;Sevilla FC;Spain;Attacker;26
73;2526;2lwjtphx3bkjty9sds520l1ey;Tanguy-Austin Nianzou Kouassi;Tanguy Nianzou;T. Nianzou;Tanguy-Austin;Nianzou Kouassi;Sevilla FC;France;Defender;5
73;2526;35i9zcb2szve0ydjga9qnj384;Manuel Bueno Sebastián;Manu Bueno;Manu Bueno;Manuel;Bueno Sebastián;Sevilla FC;Spain;Midfielder;28
73;2526;370bp4zp3mxe27rtx3gwhcems;Stanis Idumbo Muzambo;Stanis Idumbo;S. Idumbo;Stanis;Idumbo Muzambo;Sevilla FC;Belgium;Midfielder;27
73;2526;3enoici51osego5k1w41fuaqd;Fábio Rafael Rodrigues Cardoso;Fábio Rafael Rodrigues Cardoso;Fábio Cardoso;Fábio Rafael;Rodrigues Cardoso;Sevilla FC;Portugal;Defender;15
73;2526;3noti1swv9wrvtpkm63rzcbv8;Rafael Romero Morilla;Rafael Romero;Rafa Romero;Rafael;Romero Morilla;Sevilla FC;Spain;Goalkeeper;33
73;2526;42laa1qwbzlcruyrmlg5o1fu2;Gerard Fernández Castellano;Gerard Fernández Castellano;Peque Fernández;Gerard;Fernández Castellano;Sevilla FC;Spain;Attacker;14
73;2526;45rxt159xjefvxlfgeykclw8a;Isaac Romero Bernal;Isaac Romero;Isaac Romero;Isaac;Romero Bernal;Sevilla FC;Spain;Attacker;7
73;2526;4kgjbmlzo6ygdccbue3zvjm96;Ramón Martínez Gil;Ramón Martínez;Ramón Martínez;Ramón;Martínez Gil;Sevilla FC;Spain;Defender;22
73;2526;4zrut521fzw9fddqt74pnl756;Rubén Estephan Vargas Martínez;Rubén Vargas;R. Vargas;Rubén Estephan;Vargas Martínez;Sevilla FC;Switzerland;Midfielder;11
73;2526;5cw4n6kdaa7imeyaiuo2pnq39;Dodi Lukébakio Ngandoli;Dodi Lukébakio;D. Lukébakio;Dodi;Lukébakio Ngandoli;Sevilla FC;Belgium;Attacker;10
73;2526;5z9khdks9ipxbo4ep2e8t72ms;Eduardo Altozano Agudo;Edu Altozano;Edu Altozano;Eduardo;Altozano Agudo;Sevilla FC;Spain;Midfielder;39
73;2526;6bj5k49arillmrgqk04bxvx1w;Joaquín Martínez Gauna;Joaquín Martínez Gauna;Oso;Joaquín;Martínez Gauna;Sevilla FC;Spain;Defender;36
73;2526;6jq376l673aizjxxhhos2j52i;José Ángel Carmona Navarro;José Ángel Carmona;José Ángel Carmona;José Ángel;Carmona Navarro;Sevilla FC;Spain;Defender;2
73;2526;6mf11pv0pfvyl9vom1i1pi0yy;Akor Jerome Adams;Akor Adams;A. Adams;Akor Jerome;Adams;Sevilla FC;Nigeria;Attacker;9
73;2526;6ufkq71qh9wrfyaez5yi94e09;Chidera Ejuke;Chidera Ejuke;C. Ejuke;Chidera;Ejuke;Sevilla FC;Nigeria;Attacker;21
73;2526;6vvwhgic29fekmmj2cg62ytp1;Nemanja Gudelj;Nemanja Gudelj;N. Gudelj;Nemanja;Gudelj;Sevilla FC;Serbia;Midfielder;6
73;2526;7atmb373dynu9s9gnl613ox5h;Adnan Januzaj;Adnan Januzaj;A. Januzaj;Adnan;Januzaj;Sevilla FC;Belgium;Midfielder;24
73;2526;7cdiijsvnfc7tafy0zkf4uz9;Mohameth Djibril Ibrahima Sow;Djibril Sow;D. Sow;Mohameth Djibril Ibrahima;Sow;Sevilla FC;Switzerland;Midfielder;20
73;2526;7j2h7bq14b9n6xephp8vchfu2;Juan Luis Sánchez Velasco;Juanlu Sánchez;Juanlu Sánchez;Juan Luis;Sánchez Velasco;Sevilla FC;Spain;Midfielder;16
73;2526;7jtc6yk5xu4cm1an97wrgozbp;Odysseas Vlachodimos;Odysseas Vlachodimos;O. Vlachodimos;Odysseas;Vlachodimos;Sevilla FC;Greece;Goalkeeper;1
73;2526;7lo14fnq32yyyqql6jws5w3xl;Alfonso González Martínez;Alfon González;Alfon González;Alfonso;González Martínez;Sevilla FC;Spain;Attacker;17
73;2526;8rprxly1blrhq9cwhfqoheeax;Adrià Giner Pedrosa;Adrià Pedrosa;Adrià Pedrosa;Adrià;Giner Pedrosa;Sevilla FC;Spain;Defender;3
73;2526;8wwn9qai1bpesujve04sb225m;Federico Agustín Gattoni;Federico Gattoni;F. Gattoni;Federico Agustín;Gattoni;Sevilla FC;Argentina;Defender;22
73;2526;8yak0o9o7z5j5ribga3ui2cb9;Gabriel Alonso Suazo Urbina;Gabriel Suazo;G. Suazo;Gabriel Alonso;Suazo Urbina;Sevilla FC;Chile;Defender;12
73;2526;8ycvfctf7c3yljnbtltsogkph;Joan Jordán Moreno;Joan Jordán;Joan Jordán;Joan;Jordán Moreno;Sevilla FC;Spain;Midfielder;8
73;2526;944mc5icxdleh4kvaamvpa9zo;Alberto Flores López;Alberto Flores;Alberto Flores;Alberto;Flores López;Sevilla FC;Spain;Goalkeeper;31
73;2526;9lzqgedy6aaouokqenirdbu38;Miguel Ángel Sierra Ortega;Miguel Sierra;Miguel Ángel;Miguel Ángel;Sierra Ortega;Sevilla FC;Spain;Attacker;29
73;2526;9nwkxgbl8t933pzu60ye4xxxw;Enrique Jesús Salas Valiente;Kike Salas;Kike Salas;Enrique Jesús;Salas Valiente;Sevilla FC;Spain;Defender;4
73;2526;9wkgiysvu2t14klwkwmi5f28k;Lorenzo Joel Luchino;Lorenzo Luchino;L. Luchino;Lorenzo Joel;Luchino;Sevilla FC;Argentina;Goalkeeper;40
73;2526;agd2nhvdhp18dg1weape5olpl;Álvaro Fernández Llorente;Álvaro Fernández;Álvaro Fernández;Álvaro;Fernández Llorente;Sevilla FC;Spain;Goalkeeper;25
73;2526;boa0e436nc3u53cumlao9ulex;Batista Adélino Mendy;Batista Mendy;B. Mendy;Batista Adélino;Mendy;Sevilla FC;France;Midfielder;19
73;2526;bofeh3blk8nn3ml0pjwuig4r8;Andrés López Gallo;Andrés Castrín;Andrés Castrín;Andrés;López Gallo;Sevilla FC;Spain;Defender;32
73;2526;bvw1jgmhfyc896gfi6uj0skwl;César Azpilicueta Tanco;César Azpilicueta;César Azpilicueta;César;Azpilicueta Tanco;Sevilla FC;Spain;Defender;3
73;2526;c8mp2wwwyvy930vfjnivg2hre;Lucien Jefferson Agoumé;Lucien Agoumé;L. Agoumé;Lucien Jefferson;Agoumé;Sevilla FC;France;Midfielder;18
73;2526;cfc7fqq748bz3nklfam2a2fp;Ørjan Håskjold Nyland;Ørjan Nyland;Ø. Nyland;Ørjan;Håskjold Nyland;Sevilla FC;Norway;Goalkeeper;13
73;2526;vl1b0gayryiqvl5dlukpmswl;Alexis Alejandro Sánchez Sánchez;Alexis Sánchez;A. Sánchez;Alexis Alejandro;Sánchez Sánchez;Sevilla FC;Chile;Attacker;10
73;2526;xu7mykgl15kaib3olilmsez9;Neal Maupay;Neal Maupay;N. Maupay;Neal;Maupay;Sevilla FC;France;Attacker;17
73;2526;10ajc7czhwojjz22cxokqkvf8;Mario Domínguez Franco;Mario Domínguez;Mario Domínguez;Mario;Domínguez Franco;Valencia CF;Spain;Attacker;39
73;2526;1tctbwsidibct7wphjgv8mdm2;Julen Agirrezabala Astúlez;Julen Agirrezabala;Julen Agirrezabala;Julen;Agirrezabala Astúlez;Valencia CF;Spain;Goalkeeper;25
73;2526;2u8bekuidiwqz1gvb4vd3uhg;César Tárrega Requeni;César Tárrega;César Tárrega;César;Tárrega Requeni;Valencia CF;Spain;Defender;5
73;2526;3702btkgwxf6tq92ouekd7ro5;José Luis García Vayá;José Luis García Vayá;Pepelu;José Luis;García Vayá;Valencia CF;Spain;Midfielder;18
73;2526;3n66mcws9belxbv3pu5uwhfu2;José Manuel Arias Copete;José Manuel Arias Copete;Copete;José Manuel;Arias Copete;Valencia CF;Spain;Defender;3
73;2526;4gr7ac6q7olqgfrx2dm0m4nis;Lucas Núñez Ramírez;Lucas Núñez;Lucas Núñez;Lucas;Núñez Ramírez;Valencia CF;Spain;Midfielder;29
73;2526;4j3u6v01emo9nsel7uw00qsfe;Diego López Noguerol;Diego López;Diego López;Diego;López Noguerol;Valencia CF;Spain;Attacker;16
73;2526;4rktv6j9sioe0gmu7jt77fsh5;Arnaut Danjuma Adam Groeneveld;Arnaut Danjuma;A. Danjuma;Arnaut;Danjuma Adam Groeneveld;Valencia CF;Netherlands;Attacker;7
73;2526;50c0veyaf199ggjd83g0t3wus;Marc Jurado Manzano;Marc Jurado;Marc Jurado;Marc;Jurado Manzano;Valencia CF;Spain;Attacker;38
73;2526;58y8i99v4ol6l25n0wgss7cb8;Aimar Blázquez Labraca;Aimar Blázquez;Aimar Blázquez;Aimar;Blázquez Labraca;Valencia CF;Spain;Attacker;37
73;2526;5b1q9bpe23j98eoy4fwi7ld5h;José Luis Gayà Peña;José Gayà;José Gayà;José Luis;Gayà Peña;Valencia CF;Spain;Defender;14
73;2526;5dfvefxvwj8kixbajluw25mtx;Stole Dimitrievski;Stole Dimitrievski;S. Dimitrievski;Stole;Dimitrievski;Valencia CF;North Macedonia;Goalkeeper;1
73;2526;5uig03vbbv71f0q31cp3vfbv9;Eray Ervin Cömert;Eray Cömert;E. Cömert;Eray Ervin;Cömert;Valencia CF;Switzerland;Defender;24
73;2526;6kc8ieszwg6u00e3sa554y7yt;Luis Jesús Rioja González;Luis Rioja;Luis Rioja;Luis Jesús;Rioja González;Valencia CF;Spain;Attacker;11
73;2526;7273i4kefuqr1mldvltt60i6s;Marcos Navarro Blázquez;Marcos Navarro;Marcos Navarro;Marcos;Navarro Blázquez;Valencia CF;Spain;Defender;36
73;2526;73efpm314q2paeacsvp4e8q8l;Guido Rodríguez;Guido Rodríguez;G. Rodríguez;Guido;Rodríguez;Valencia CF;Argentina;Midfielder;2
73;2526;7opmymnodcrwcort5muqwq5g4;Aaron Ndive Mayol de la Cueva;Aaron Mayol;Aaron Mayol;Aaron Ndive;Mayol de la Cueva;Valencia CF;Spain;Defender;42
73;2526;7yieh5r0uzk6d6x9o060c2bfu;Hugo Duro Perales;Hugo Duro;Hugo Duro;Hugo;Duro Perales;Valencia CF;Spain;Attacker;9
73;2526;8vmrboswsfyb5bfoq07s6susp;Thierry Rendall Correia;Thierry Rendall Correia;Thierry Correia;Thierry;Rendall Correia;Valencia CF;Portugal;Defender;12
73;2526;94md3wf5xab5mnj5niiwq33zd;Filip Ugrinic;Filip Ugrinic;F. Ugrinic;Filip;Ugrinic;Valencia CF;Switzerland;Midfielder;23
73;2526;9br2z5cf6stmnidehwo5a8afp;Baptiste Santamaría;Baptiste Santamaría;B. Santamaría;Baptiste;Santamaría;Valencia CF;France;Midfielder;22
73;2526;9dc4qkvh0vk5kwymibji00kp;Domingos André Ribeiro Almeida;Domingos André Ribeiro Almeida;André Almeida;Domingos André;Ribeiro Almeida;Valencia CF;Portugal;Midfielder;10
73;2526;9nd1b0hfbdzthfrwh9fj7nw9g;Vicent Abril Sanz;Vicent Abril;Vicent Abril;Vicent;Abril Sanz;Valencia CF;Spain;Goalkeeper;28
73;2526;9w0iww8n4lc9xvmqothyw97h0;Joel Fontanet Paredes;Joel Fontanet;Joel Fontanet;Joel;Fontanet Paredes;Valencia CF;Spain;Defender;40
73;2526;a6ud2u88utl6khwf0c4qbdox6;Lucas Ezequiel Beltrán;Lucas Beltrán;L. Beltrán;Lucas Ezequiel;Beltrán;Valencia CF;Argentina;Midfielder;15
73;2526;aqqd7tq7z6bj3wn3u3sz3uuqc;Javier Guerra Moreno;Javi Guerra;Javi Guerra;Javier;Guerra Moreno;Valencia CF;Spain;Midfielder;8
73;2526;b4k7aa5fph5t3usotjsw8ygyy;Rubén Iranzo Lendínez;Rubén Iranzo;Rubén Iranzo;Rubén;Iranzo Lendínez;Valencia CF;Spain;Defender;26
73;2526;bda9fmdum05xtmj2d8k5dfnkk;David Otorbi Ejedewawe;David Otorbi;David Otorbi;David;Otorbi Ejedewawe;Valencia CF;Spain;Attacker;27
73;2526;blvf8qsi6iy6ejyer58okyxka;Largie Ramazani;Largie Ramazani;L. Ramazani;Largie;Ramazani;Valencia CF;Belgium;Attacker;17
73;2526;bqrz2xmu25taby17bl7cycjqh;Cristian Rivero Sabater;Cristian Rivero;Cristian Rivero;Cristian;Rivero Sabater;Valencia CF;Spain;Goalkeeper;13
73;2526;d6kzekcwqw0q8fq6wt6rmyusq;Jesús Vázquez Alcalde;Jesús Vázquez;Jesús Vázquez;Jesús;Vázquez Alcalde;Valencia CF;Spain;Defender;21
73;2526;da4isu80fnw6rmv53gbjv8qcq;Pere Joan García Bauzà;Pere García;Pere García;Pere Joan;García Bauzà;Valencia CF;Spain;Goalkeeper;41
73;2526;doiwlnrly9dlzp6x6w3la3ztg;Alejandro Panach Olmo;Alejandro Panach Olmo;Alex Panach;Alejandro;Panach Olmo;Valencia CF;Spain;Defender;32
73;2526;dtvmsnqlzn5672xb54zj8u7dh;Umar Sadiq Mesbah;Umar Sadiq;U. Sadiq;Umar;Sadiq Mesbah;Valencia CF;Nigeria;Attacker;6
73;2526;e7del0ovpcpntqdgh8idxok4p;Hugo Guillamón Sanmartín;Hugo Guillamón;Hugo Guillamón;Hugo;Guillamón Sanmartín;Valencia CF;Spain;Midfielder;6
73;2526;e8s9ssopq5nmp51zymvqp8jbp;Unai Núñez Gestoso;Unai Núñez;Unai Núñez;Unai;Núñez Gestoso;Valencia CF;Spain;Defender;4
73;2526;ey6rgpbpfvb64nrswwh2x9dlg;Pablo López Gómez;Pablo López;Pablo López;Pablo;López Gómez;Valencia CF;Spain;Attacker;33
73;2526;pr0nfcph8mlm3plq9b69o8a1;Daniel Raba Antolín;Dani Raba;Dani Raba;Daniel;Raba Antolín;Valencia CF;Spain;Attacker;19
73;2526;wlqj34ev5mucxtfx6j4tr9at;Dimitri Christophe Foulquier;Dimitri Foulquier;D. Foulquier;Dimitri Christophe;Foulquier;Valencia CF;Guadeloupe;Defender;20
73;2526;1qkneebzln8byl9td2aswznmy;Alberto Moleiro González;Alberto Moleiro;Alberto Moleiro;Alberto;Moleiro González;Villarreal CF;Spain;Midfielder;20
73;2526;29ym8tb5wopp80qgpcc62usk4;José Ángel Gaitán Díaz;José Ángel Gaitán Diaz;Joselillo Gaitán;José Ángel;Gaitán Díaz;Villarreal CF;Spain;Attacker;40
73;2526;2biwwlvzgsu5kmyw5w1adpmtx;Gerard Moreno Balagueró;Gerard Moreno;Gerard Moreno;Gerard;Moreno Balagueró;Villarreal CF;Spain;Attacker;7
73;2526;2mhvgtcem9qn2yzobtkqiegpg;Tanitoluwa Oluwatimikhin Oluwaseyi;Tani Oluwaseyi;T. Oluwaseyi;Tanitoluwa Oluwatimikhin;Oluwaseyi;Villarreal CF;Canada;Attacker;21
73;2526;3n9jnuteyjx6w6dxviuead0b9;Nicolas Pépé;Nicolas Pépé;N. Pépé;Nicolas;Pépé;Villarreal CF;Côte d'Ivoire;Attacker;19
73;2526;4ffmlhvbjvfjjnhr0byktvt62;Arnau Tenas Ureña;Arnau Tenas;Arnau Tenas;Arnau;Tenas Ureña;Villarreal CF;Spain;Goalkeeper;25
73;2526;4x854vpovag131b2kdutv4qju;Sergi Cardona Bermúdez;Sergi Cardona;Sergi Cardona;Sergi;Cardona Bermúdez;Villarreal CF;Spain;Defender;23
73;2526;50yu6yrlsyepsw6vo06alkro4;Mahamoud Barry;Mahamoud Barry;M. Barry;Mahamoud;Barry;Villarreal CF;Mali;Attacker;28
73;2526;59knsm910b1ruk024rkksla3u;Logan Evans Costa;Logan Evans Costa;Logan Costa;Logan;Evans Costa;Villarreal CF;Cabo Verde;Defender;2
73;2526;5mj2vxkh3pmkbwj139mp93n4l;Diego José Conde Alcolado;Diego Conde;Diego Conde;Diego José;Conde Alcolado;Villarreal CF;Spain;Goalkeeper;13
73;2526;5soi8e2hlk77rlsbsl76hg3xl;Juan Marcos Foyth;Juan Foyth;J. Foyth;Juan Marcos;Foyth;Villarreal CF;Argentina;Defender;8
73;2526;63i6o2zienvxlanzwc6pf8cus;Hugo López Cortés;Hugo Lopez;Hugo López;Hugo;López Cortés;Villarreal CF;Spain;Attacker;32
73;2526;6ddxujeb3873j5evwiz8n4wt0;Luíz Lúcio Reis Júnior;Luiz Lúcio Reis Júnior;Luíz Júnior;Luíz Lúcio;Reis Júnior;Villarreal CF;Brazil;Goalkeeper;1
73;2526;6g7i7z6m8vts105dny1g6z3hm;Alexander Michael Freeman;Alexander Freeman;A. Freeman;Alexander Michael;Freeman;Villarreal CF;USA;Defender;3
73;2526;6qlpnu6rv60qui02axtaii8lw;Pau Cabanes de la Torre;Pau Cabanes;Pau Cabanes;Pau;Cabanes de la Torre;Villarreal CF;Spain;Attacker;33
73;2526;73jvx4opw9wvawwpg0bnt8ay2;Ilias Akhomach Chakkour;Ilias Akhomach;I. Akhomach;Ilias;Akhomach Chakkour;Villarreal CF;Morocco;Attacker;11
73;2526;7lo14fnq32yyyqql6jws5w3xl;Alfonso González Martínez;Alfon González;Alfon González;Alfonso;González Martínez;Villarreal CF;Spain;Attacker;11
73;2526;8bvn7mn5tjfj3l2bnpvm75gmi;Georges Mikautadze;Georges Mikautadze;G. Mikautadze;Georges;Mikautadze;Villarreal CF;Georgia;Attacker;9
73;2526;93bls5zj5sz232nbcc246hams;Rubén Gómez Peris;Rubén Gómez;Rubén Gómez;Rubén;Gómez Peris;Villarreal CF;Spain;Goalkeeper;31
73;2526;9p87liko3b1jjpjmi19135y0a;Adrià Altimira Reynaldos;Adrià Alti;Adrià Alti;Adrià;Altimira Reynaldos;Villarreal CF;Spain;Defender;3
73;2526;9rtfwu0z7qtk1kglenp2vm13o;Pau Navarro Badenes;Pau Navarro;Pau Navarro;Pau;Navarro Badenes;Villarreal CF;Spain;Defender;6
73;2526;9wgavu943u5yn0qu6go17bk7o;Daniel Budesca López;Daniel Budesca;Daniel Budesca;Daniel;Budesca López;Villarreal CF;Spain;Defender;30
73;2526;a8pnwy8wy8ytwek1ovtxkaivo;Alassane Diatta;Alassane Diatta;A. Diatta;Alassane;Diatta;Villarreal CF;Senegal;Midfielder;38
73;2526;acx78ftnm61hm01wpmme77hbe;Tajon Trevor Buchanan;Tajon Buchanan;T. Buchanan;Tajon Trevor;Buchanan;Villarreal CF;Canada;Attacker;17
73;2526;albt55j4oir1veynmos532psk;Álvaro Santiago Mouriño González;Santiago Mouriño;S. Mouriño;Álvaro Santiago;Mouriño González;Villarreal CF;Uruguay;Defender;15
73;2526;b5rea5r4h8bclpenau2au142x;Santiago Comesaña Veiga;Santi Comesaña;Santi Comesaña;Santiago;Comesaña Veiga;Villarreal CF;Spain;Midfielder;14
73;2526;bfdtduknquzhr2br7ahlgvvo4;Renato Palma Veiga;Renato Palma Veiga;Renato Veiga;Renato;Palma Veiga;Villarreal CF;Portugal;Midfielder;12
